"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"551","ENSG00000198853","RUSC2","9",35490111,35561898,"RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]",4430.80225828407,0.280637449926373,0.086447279918571,3.24634216589255,0.00116898247594422,0.0228505253001237,1.95297707556701
"277","ENSG00000140682","TGFB1I1","16",31471585,31477960,"transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]",5396.46912826763,0.280034426926385,0.075950015596323,3.687088471644,0.00022683451083627,0.00865315333721698,1.95297707556701
"409","ENSG00000167081","PBX3","9",125747345,125967377,"PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]",1356.97313665539,0.279804909181224,0.095641617221152,2.92555602164517,0.0034384126120011,0.0454783192984507,1.95297707556701
"183","ENSG00000123159","GIPC1","19",14477760,14496149,"GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]",4488.02875281076,0.279465943598545,0.0831662568608197,3.36032850518013,0.000778498456175142,0.0175468986317906,2.00380614765535
"410","ENSG00000167130","DOLPP1","9",129081111,129090438,"dolichyldiphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:29565]",747.456064576123,0.279232402017227,0.0916299295248967,3.04739295844767,0.00230835724106081,0.03813918813817,1.71908098672054
"199","ENSG00000128245","YWHAH","22",31944522,31957603,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]",9916.70646595862,0.278910163075452,0.090015810280998,3.09845750657348,0.00194530865007729,0.0320419184461058,1.95297707556701
"96","ENSG00000103642","LACTB","15",63121833,63142061,"lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]",1296.0099379419,0.277447114964351,0.0835507723681556,3.32070077990203,0.00089791747473096,0.0181301736019348,2.17655512739692
"3","ENSG00000003402","CFLAR","2",201116154,201176687,"CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]",3269.90221641976,0.276966534825023,0.0894109339751176,3.0976808149896,0.00195041372914915,0.0322844987436085,1.92568275024155
"311","ENSG00000148339","SLC25A25","9",128068201,128109245,"solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]",1070.00380241101,0.276281322659609,0.0936980880352462,2.94863351486618,0.00319182234132424,0.0476799259714674,1.67254165996406
"94","ENSG00000103066","PLA2G15","16",68245304,68261058,"phospholipase A2 group XV [Source:HGNC Symbol;Acc:HGNC:17163]",1355.36723777071,0.27581213626044,0.0855420672816899,3.22428654140648,0.0012628696671875,0.0240844942191231,1.95297707556701
"92","ENSG00000102781","KATNAL1","13",30202630,30307551,"katanin catalytic subunit A1 like 1 [Source:HGNC Symbol;Acc:HGNC:28361]",3595.44758703672,0.273364949808344,0.0665539591937607,4.10741829817348,4.0010623782026e-05,0.00266764114529464,1.99235770699868
"184","ENSG00000123178","SPRYD7","13",49912702,49936490,"SPRY domain containing 7 [Source:HGNC Symbol;Acc:HGNC:14297]",1096.51572517535,0.271191685651226,0.0741325720960539,3.65819879148185,0.000253994013174613,0.00942433334398012,1.92038054669386
"139","ENSG00000112576","CCND3","6",41934933,42050357,"cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]",3618.84919477717,0.270953945498086,0.0706983498647466,3.83253563932467,0.000126829218345572,0.00597787651097263,1.98360137820335
"227","ENSG00000134030","CTIF","18",48539031,48863217,"cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]",1717.49640018567,0.270861144115991,0.0859637447424125,3.15087651111078,0.00162781298523137,0.0285029097265637,1.96542111049406
"591","ENSG00000282825","CTIF","CHR_HG2213_PATCH",48539031,48867468,"cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]",1717.49640018567,0.270861144115991,0.0859637447424125,3.15087651111078,0.00162781298523137,0.0285029097265637,1.96542111049406
"426","ENSG00000169826","CSGALNACT2","10",43138445,43185302,"chondroitin sulfate N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:24292]",4796.61818672449,0.270660052656929,0.0857235147727867,3.15736065389204,0.00159204306903388,0.0285029097265637,1.92568275024155
"530","ENSG00000197063","MAFG","17",81918270,81927735,"MAF bZIP transcription factor G [Source:HGNC Symbol;Acc:HGNC:6781]",2921.22400329926,0.269705586033289,0.0759902868862451,3.54921131482277,0.000386386874144796,0.011938344932684,1.98360137820335
"261","ENSG00000139163","ETNK1","12",22625075,22690665,"ethanolamine kinase 1 [Source:HGNC Symbol;Acc:HGNC:24649]",1545.70222907983,0.269525194695351,0.0881601530320661,3.05722240066118,0.00223398457294345,0.0351094961207663,1.92038054669386
"389","ENSG00000164219","PGGT1B","5",115204012,115262877,"protein geranylgeranyltransferase type I subunit beta [Source:HGNC Symbol;Acc:HGNC:8895]",928.575133676329,0.268629441801253,0.0820856898515415,3.27254899467972,0.00106582398229036,0.0239618971411972,1.67254165996406
"204","ENSG00000129925","TMEM8A","16",370788,387113,"transmembrane protein 8A [Source:HGNC Symbol;Acc:HGNC:17205]",3046.79205025602,0.267072799271002,0.0638261704920047,4.1843776183385,2.8594844370826e-05,0.00225869380610239,1.92568275024155
"353","ENSG00000157870","PRXL2B","1",2586491,2591469,"peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]",592.851013448136,0.266481861811216,0.0753827241706396,3.53505215874126,0.000407694675043984,0.0118248056276081,2.17655512739692
"582","ENSG00000275125","PRXL2B","CHR_HSCHR1_1_CTG3",2586491,2591469,"peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]",592.851013448136,0.266481861811216,0.0753827241706396,3.53505215874126,0.000407694675043984,0.0118248056276081,2.16398853778351
"274","ENSG00000140474","ULK3","15",74836118,74843346,"unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]",733.504326775726,0.266411025122085,0.090627012586231,2.93964258028032,0.00328591049361913,0.0477159685240797,1.71908098672054
"398","ENSG00000164970","FAM219A","9",34398184,34458570,"family with sequence similarity 219 member A [Source:HGNC Symbol;Acc:HGNC:19920]",1853.91151831073,0.266003868671228,0.0874227014613303,3.04273219912896,0.0023444086785638,0.035786933623471,1.95297707556701
"242","ENSG00000136141","LRCH1","13",46553168,46753040,"leucine rich repeats and calponin homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20309]",982.06399966851,0.265543332475638,0.0786598425393937,3.37584368215142,0.00073589717145071,0.0162715640517802,2.17655512739692
"526","ENSG00000196700","ZNF512B","20",63956704,63969930,"zinc finger protein 512B [Source:HGNC Symbol;Acc:HGNC:29212]",1459.61882924829,0.263348492036303,0.0634999788615956,4.14722172758981,3.36534115665744e-05,0.00245206112501012,1.96542111049406
"427","ENSG00000169857","AVEN","15",33866227,34039204,"apoptosis and caspase activation inhibitor [Source:HGNC Symbol;Acc:HGNC:13509]",1061.54085470171,0.263296651781776,0.0759713050949911,3.46573816854353,0.000528777957272096,0.0135516648454727,2.13313370345529
"470","ENSG00000177469","CAVIN1","17",42402449,42423256,"caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]",74608.1093266188,0.262801818060473,0.0911362630173455,2.88361415488865,0.00393140126722253,0.0479348667839559,2.03957481407754
"475","ENSG00000178425","NT5DC1","6",116100851,116249497,"5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21556]",619.164987592589,0.262771558728075,0.0822468160357858,3.19491466531352,0.0013987219103104,0.0282009217472472,1.71908098672054
"86","ENSG00000101844","ATG4A","X",108091668,108154671,"autophagy related 4A cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16489]",566.362325626231,0.262133770755555,0.0737029259481171,3.55662638061457,0.000375647806931403,0.0112094531038532,2.17655512739692
"276","ENSG00000140598","EFL1","15",82130233,82262734,"elongation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25789]",1825.97863697127,0.259492405040024,0.0680019537939165,3.81595513897188,0.00013565715150632,0.00698269452858548,1.67254165996406
"104","ENSG00000104728","ARHGEF10","8",1823926,1958641,"Rho guanine nucleotide exchange factor 10 [Source:HGNC Symbol;Acc:HGNC:14103]",1195.46192582096,0.255760418649654,0.0728974341609805,3.50849685717133,0.000450646558804608,0.0125618210127685,2.06502329299319
"120","ENSG00000106771","TMEM245","9",109015135,109119947,"transmembrane protein 245 [Source:HGNC Symbol;Acc:HGNC:1363]",4140.68580233344,0.254028669254137,0.082673230045387,3.07268349276637,0.00212143363195498,0.0336378663685884,1.95297707556701
"415","ENSG00000167985","SDHAF2","11",61430042,61447529,"succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034]",609.232291644161,0.253189656767386,0.052442145017319,4.82798056188911,1.37924552385179e-06,0.000283500849394306,2.16398853778351
"163","ENSG00000117519","CNN3","1",94896949,94927223,"calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]",10781.5898276244,0.252627474729668,0.0881241820327325,2.86672135732089,0.00414748000414976,0.0497461154698843,2.02950204051686
"292","ENSG00000143862","ARL8A","1",202133404,202144743,"ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192]",1383.97653350722,0.251912576804378,0.0760162479948667,3.31393068520547,0.000919943093653215,0.0198353150575257,1.92038054669386
"334","ENSG00000152894","PTPRK","6",127968779,128520674,"protein tyrosine phosphatase receptor type K [Source:HGNC Symbol;Acc:HGNC:9674]",1740.01896289292,0.251198096404746,0.0866808527602598,2.89796521844917,0.0037559224029682,0.0479276183297347,1.95297707556701
"68","ENSG00000090097","PCBP4","3",51957454,51974016,"poly(rC) binding protein 4 [Source:HGNC Symbol;Acc:HGNC:8652]",2435.82570631473,0.250447618795392,0.0819274965418323,3.05694216675488,0.00223607414077216,0.0347595585705627,1.95297707556701
"112","ENSG00000105778","AVL9","7",32495426,32588726,"AVL9 cell migration associated [Source:HGNC Symbol;Acc:HGNC:28994]",1755.23259076971,0.250273559691295,0.067199578641758,3.72433227633029,0.000195832856623701,0.00799559289134259,1.92038054669386
"383","ENSG00000163466","ARPC2","2",218217141,218254356,"actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]",18822.8532388597,0.250074840732693,0.062506886851089,4.00075660988284,6.31402752827381e-05,0.00355008325579019,2.03957481407754
"266","ENSG00000139641","ESYT1","12",56118250,56144671,"extended synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:29534]",7820.06146627432,0.249586027093745,0.0751377866744098,3.3217111940662,0.000894672459449519,0.0189203927627519,2.02950204051686
"565","ENSG00000213923","CSNK1E","22",38290691,38318084,"casein kinase 1 epsilon [Source:HGNC Symbol;Acc:HGNC:2453]",5814.66141243628,0.248927772869792,0.0675812672663412,3.6833842119112,0.00023015785351861,0.00770987774154422,2.375
"78","ENSG00000100554","ATP6V1D","14",67294371,67360265,"ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527]",3498.75182835893,0.248385485822686,0.063668590367216,3.90122483299997,9.57072090557286e-05,0.004785562578187,2.00380614765535
"119","ENSG00000106635","BCL7B","7",73536356,73557690,"BAF chromatin remodeling complex subunit BCL7B [Source:HGNC Symbol;Acc:HGNC:1005]",2075.15680746723,0.248378093839947,0.0577452908015752,4.30127011903752,1.69821892180311e-05,0.00178130665142984,1.76023047012825
"2","ENSG00000002919","SNX11","17",48103357,48123074,"sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]",815.85614412317,0.247995000983857,0.0748802957609024,3.31188597031883,0.000926693098547972,0.0191763483219362,2.06502329299319
"365","ENSG00000160570","DEDD2","19",42198598,42220140,"death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]",680.859005741231,0.247047908094829,0.0845045938952242,2.92348494569584,0.00346136962577819,0.0427104175364182,2.16398853778351
"312","ENSG00000148343","MIGA2","9",129036621,129072082,"mitoguardin 2 [Source:HGNC Symbol;Acc:HGNC:23621]",938.231642977744,0.246266182445794,0.0680221098863343,3.62038435528254,0.000294165708739073,0.0103945608078358,1.92038054669386
"401","ENSG00000165886","UBTD1","10",97498924,97571206,"ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25683]",833.921158235369,0.244058602147076,0.0787945820766149,3.09740334569918,0.00195224047373354,0.0351094961207663,1.67254165996406
"402","ENSG00000165915","SLC39A13","11",47407132,47416496,"solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859]",5586.42357569613,0.243119568169656,0.0817126829788404,2.97529782778779,0.00292704216929467,0.0364012284054728,2.375
"306","ENSG00000146826","MAP11","7",100154420,100158723,"microtubule associated protein 11 [Source:HGNC Symbol;Acc:HGNC:25604]",755.715699645624,0.242761584764263,0.0790899720223783,3.06943571424673,0.00214463555854787,0.0318223040296962,2.17655512739692
"532","ENSG00000197324","LRP10","14",22871740,22881713,"LDL receptor related protein 10 [Source:HGNC Symbol;Acc:HGNC:14553]",14159.1624035289,0.24116272374417,0.0682848580047016,3.53171597321862,0.000412872555886785,0.0122278972002615,2.03957481407754
"63","ENSG00000087053","MTMR2","11",95832882,95925315,"myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]",3810.12742799476,0.240883626546407,0.0635639667755569,3.78962545551889,0.000150874599211473,0.00678613154830239,1.98360137820335
"218","ENSG00000131943","C19orf12","19",29698886,29715789,"chromosome 19 open reading frame 12 [Source:HGNC Symbol;Acc:HGNC:25443]",1123.8647878869,0.240470868961516,0.0640596119135472,3.75386084583291,0.000174131556565038,0.00741822379932033,1.92038054669386
"52","ENSG00000078237","TIGAR","12",4307763,4360028,"TP53 induced glycolysis regulatory phosphatase [Source:HGNC Symbol;Acc:HGNC:1185]",787.506188288542,0.238133143715626,0.0660918978653589,3.60306106204948,0.000314491611851495,0.0101341584579097,2.13313370345529
"165","ENSG00000117758","STX12","1",27773219,27824443,"syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]",3575.93235814205,0.237494125849281,0.0793639325752719,2.99246922553935,0.00276730565827935,0.0394667211825776,1.95297707556701
"596","ENSG00000284126","SMURF1","CHR_HG2088_PATCH",99027438,99144100,"SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]",1188.83177459873,0.236022516017354,0.079049830668199,2.98574347373402,0.00282889841075484,0.0440192846690627,1.67254165996406
"548","ENSG00000198742","SMURF1","7",99027438,99144100,"SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]",1188.83177459873,0.236022516017354,0.079049830668199,2.98574347373402,0.00282889841075484,0.0385215338112423,2.06502329299319
"471","ENSG00000177548","RABEP2","16",28904421,28936526,"rabaptin, RAB GTPase binding effector protein 2 [Source:HGNC Symbol;Acc:HGNC:24817]",1402.43151242599,0.232101069101809,0.0516594768784557,4.49290397670686,7.02584692920953e-06,0.000929053049916566,2.17655512739692
"39","ENSG00000070495","JMJD6","17",76712832,76726799,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase [Source:HGNC Symbol;Acc:HGNC:19355]",1933.48093953255,0.23190283393836,0.0659650327408175,3.51554186063283,0.000438857569176291,0.0127367934593338,1.96542111049406
"254","ENSG00000137842","TMEM62","15",43123279,43185144,"transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]",425.362978358784,0.231821237133763,0.0811103856220464,2.85809561076421,0.00426191953611522,0.0497105067572124,2.08872700428257
"407","ENSG00000166848","TERF2IP","16",75647773,75761872,"TERF2 interacting protein [Source:HGNC Symbol;Acc:HGNC:19246]",2642.31412546368,0.23158274236855,0.0785175289828588,2.94944002146459,0.00318350359130865,0.0462090940203264,1.76023047012825
"209","ENSG00000130559","CAMSAP1","9",135808487,135907546,"calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]",2068.08617255847,0.230525492493816,0.058048797659799,3.97123630096241,7.1500614741888e-05,0.00370003424541565,2.17655512739692
"115","ENSG00000106086","PLEKHA8","7",30027404,30130483,"pleckstrin homology domain containing A8 [Source:HGNC Symbol;Acc:HGNC:30037]",832.907623268305,0.230079218067589,0.0546780563144927,4.20788948210299,2.57766872512423e-05,0.00228467805457133,1.67254165996406
"194","ENSG00000126214","KLC1","14",103561896,103714249,"kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]",7178.86664221452,0.226361284869518,0.0709247596577942,3.19156929063547,0.00141502165995805,0.0251139060913201,2.03957481407754
"527","ENSG00000196821","ILRUN","6",34587288,34696859,"inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]",4006.8843138727,0.226208172284167,0.0523168204873935,4.32381345381405,1.53354985051906e-05,0.00155758124785011,1.95297707556701
"18","ENSG00000034677","RNF19A","8",100257060,100336218,"ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]",1868.64253730376,0.22589754394301,0.0597739501848424,3.7791971794478,0.000157334802258569,0.00654970575677711,2.17655512739692
"357","ENSG00000158985","CDC42SE2","5",131245493,131398447,"CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]",1280.56394113081,0.224920900774867,0.0621802444321213,3.61724053723206,0.000297760569100198,0.0115118749080482,1.67254165996406
"181","ENSG00000123130","ACOT9","X",23701055,23766475,"acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]",2953.80163400262,0.224072764820317,0.0636359249755668,3.52116771943442,0.000429650769279829,0.0125362768451983,1.99235770699868
"60","ENSG00000084090","STARD7","2",96184859,96208825,"StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]",5964.96001353172,0.223696691695355,0.072911388153926,3.06806244345671,0.00215451592365934,0.0299568404337777,2.375
"106","ENSG00000105137","SYDE1","19",15107401,15114985,"synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824]",5269.26782845087,0.223539445004605,0.0681625579161391,3.27950493406699,0.00103989391760538,0.0211523744981468,1.95297707556701
"114","ENSG00000105993","DNAJB6","7",157335381,157417439,"DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]",7622.34064221248,0.223425335461074,0.0605791051473743,3.6881583991301,0.000225883022544338,0.00849799737186058,2.03957481407754
"348","ENSG00000156642","NPTN","15",73560014,73634134,"neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]",9254.42774471833,0.22110800941375,0.0741685682391933,2.98115515322714,0.00287163263092569,0.0404935826374812,1.95297707556701
"337","ENSG00000153310","FAM49B","8",129839593,130017129,"family with sequence similarity 49 member B [Source:HGNC Symbol;Acc:HGNC:25216]",1216.85318919847,0.220626645695303,0.0617401966800109,3.57346846234996,0.000352283690101126,0.0108730929669246,2.17655512739692
"461","ENSG00000175662","TOM1L2","17",17843511,17972422,"target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]",2457.0994588424,0.219502015521052,0.0752150563537149,2.91832548112172,0.00351916804676722,0.0464976518746419,1.92038054669386
"332","ENSG00000152601","MBNL1","3",152243828,152465780,"muscleblind like splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:6923]",12447.2224782539,0.219145486027281,0.0609714031056615,3.59423393369363,0.000325347423406131,0.00966723108191679,2.375
"267","ENSG00000139645","ANKRD52","12",56237807,56258384,"ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]",7738.08081113559,0.21764377471063,0.0687472359580842,3.16585491296448,0.00154627898397554,0.0265044450669829,2.05606011800451
"456","ENSG00000174839","DENND6A","3",57625454,57693077,"DENN domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635]",752.481722888475,0.216735874984098,0.0699533319812067,3.09829237358308,0.00194639301682518,0.0296975262063561,2.17655512739692
"241","ENSG00000135966","TGFBRAP1","2",105264391,105329735,"transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]",1064.13942999825,0.216634910555453,0.0718865184724511,3.01356798407859,0.00258195185075959,0.0360383434135213,2.13313370345529
"263","ENSG00000139433","GLTP","12",109850945,109880541,"glycolipid transfer protein [Source:HGNC Symbol;Acc:HGNC:24867]",2804.36048362032,0.215491019874559,0.0697866368799137,3.08785506092474,0.00201606772906784,0.0325864234542698,1.95297707556701
"174","ENSG00000119682","AREL1","14",74653437,74713108,"apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]",2367.04695149591,0.214350630385175,0.0540993616486953,3.96216561254646,7.42729897623464e-05,0.00433611041455974,1.76023047012825
"327","ENSG00000151498","ACAD8","11",134253495,134265855,"acyl-CoA dehydrogenase family member 8 [Source:HGNC Symbol;Acc:HGNC:87]",741.228169302423,0.212644794845595,0.0728281129062175,2.91981744905875,0.00350236481010413,0.0497105067572124,1.71908098672054
"448","ENSG00000172939","OXSR1","3",38165089,38255484,"oxidative stress responsive kinase 1 [Source:HGNC Symbol;Acc:HGNC:8508]",4797.14394015724,0.2098539774754,0.0670460458091443,3.12999782377588,0.0017480759814297,0.0293991588588784,1.98360137820335
"207","ENSG00000130311","DDA1","19",17309518,17323298,"DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]",2418.45511346599,0.208438327506553,0.0694130521922365,3.00286935847874,0.00267447212600394,0.0383745594573078,1.96542111049406
"110","ENSG00000105556","MIER2","19",301444,344815,"MIER family member 2 [Source:HGNC Symbol;Acc:HGNC:29210]",1681.79039028667,0.208378876795867,0.0600698154973411,3.46894484477134,0.000522506711362027,0.0141624093815613,1.92038054669386
"240","ENSG00000135926","TMBIM1","2",218274197,218292586,"transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:HGNC:23410]",6949.63767996923,0.207979664797311,0.0629838438642656,3.30211133581369,0.000959599728326162,0.0179991816784417,2.375
"282","ENSG00000141258","SGSM2","17",2337498,2381058,"small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]",1874.82810023879,0.207418489838016,0.0656673963761214,3.15862210601423,0.00158516888274452,0.0285029097265637,1.92038054669386
"571","ENSG00000241553","ARPC4","3",9792495,9807726,"actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]",6079.55140896663,0.2066020857066,0.064155125838455,3.22035196730549,0.00128033297411868,0.0242435577924396,1.95297707556701
"179","ENSG00000122203","KIAA1191","5",176346062,176361807,"KIAA1191 [Source:HGNC Symbol;Acc:HGNC:29209]",5289.65438061034,0.206291121446263,0.0710785750226499,2.90229680857454,0.00370437383239061,0.0475523998938394,1.95297707556701
"557","ENSG00000203879","GDI1","X",154436913,154443467,"GDP dissociation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:4226]",9019.22252930398,0.204513253087339,0.0604734623903003,3.38186776486181,0.000719947919996662,0.0167130241101739,2.02950204051686
"248","ENSG00000137177","KIF13A","6",17759183,17987635,"kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566]",4052.48837007357,0.204359473807944,0.0655715124051461,3.11658929788396,0.00182956261011738,0.0301171060165924,2.00380614765535
"81","ENSG00000101152","DNAJC5","20",63895126,63936031,"DnaJ heat shock protein family (Hsp40) member C5 [Source:HGNC Symbol;Acc:HGNC:16235]",4527.90760198686,0.201882009985075,0.0456106469332488,4.42620360725271,9.59060051239119e-06,0.00120833502340988,1.92568275024155
"23","ENSG00000051382","PIK3CB","3",138652699,138834938,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:8976]",819.892588645404,0.201227007472453,0.0601598472459156,3.34487231408512,0.000823204591070702,0.0172947686647603,2.17655512739692
"350","ENSG00000156858","PRR14","16",30650717,30656440,"proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]",1123.96939470098,0.20065846298362,0.0603873469001089,3.32285608300599,0.000891008707212653,0.0180990537679119,2.17655512739692
"414","ENSG00000167657","DAPK3","19",3958453,3971123,"death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]",3344.21555782404,0.200582834321705,0.0648766470581236,3.09175710239774,0.00198975590537419,0.0320422546048325,1.99235770699868
"278","ENSG00000140743","AC092338.1","16",22345936,22437165,"cerebellar degeneration related protein 2 [Source:NCBI gene;Acc:1039]",2497.37364545294,0.199034143264691,0.0562692785563951,3.5371724744118,0.000404435461564234,0.012284527492113,1.96542111049406
"416","ENSG00000167987","VPS37C","11",61130257,61161615,"VPS37C subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:26097]",959.579388575949,0.195668960724649,0.0515485361799819,3.79581992476896,0.000147156288478168,0.00733788482785563,1.67254165996406
"187","ENSG00000123395","ATG101","12",52069246,52077494,"autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]",2001.23767520205,0.193675125853556,0.0533911370235016,3.62747708048068,0.000286204171729927,0.0101341584579097,1.95297707556701
"27","ENSG00000056586","RC3H2","9",122844556,122905359,"ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461]",3099.58821456234,0.192160820544532,0.0665164480632483,2.88892185526522,0.00386565126532999,0.0482793698827547,1.98360137820335
"180","ENSG00000122729","ACO1","9",32384603,32454769,"aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]",3427.72827055044,0.192007461031516,0.066049415889856,2.90702738918551,0.00364881248035689,0.0465935048590313,1.98360137820335
"155","ENSG00000115993","TRAK2","2",201377207,201451500,"trafficking kinesin protein 2 [Source:HGNC Symbol;Acc:HGNC:13206]",3994.15594326767,0.189799492151363,0.0656687378606485,2.89025643456288,0.00384927688615335,0.0481561411487681,1.98360137820335
"53","ENSG00000078269","SYNJ2","6",157981863,158099176,"synaptojanin 2 [Source:HGNC Symbol;Acc:HGNC:11504]",8074.7584499975,0.189775143774801,0.0593190202134907,3.19922923695967,0.00137795554558889,0.0225002522154505,2.375
"354","ENSG00000158710","TAGLN2","1",159918107,159925732,"transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]",25564.0034360127,0.189096223053329,0.0596130333853505,3.17206175084186,0.00151360818915502,0.0262596841036296,2.05606011800451
"103","ENSG00000104695","PPP2CB","8",30774457,30814314,"protein phosphatase 2 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9300]",4275.34255587409,0.188275739928159,0.05832201375654,3.22821054694886,0.00124567252733345,0.0239618971411972,1.95297707556701
"285","ENSG00000142330","CAPN10","2",240586734,240617705,"calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]",734.615901318851,0.186473490800784,0.0529202129455553,3.52367234411224,0.000425610204973508,0.0130685159001189,1.8320116009618
"494","ENSG00000182768","NGRN","15",90265659,90278141,"neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:HGNC:18077]",4445.82854416422,0.1861758421322,0.0591125851092652,3.1495127778301,0.00163542956536118,0.0282547819827159,2.00380614765535
"598","ENSG00000284976","BX255925.3","9",137217452,137219361,"novel RING finger protein",432.941044449822,0.186134639857392,0.0596319915865437,3.12138895423702,0.00180000119279963,0.0329110131851862,1.71908098672054
"459","ENSG00000175414","ARL10","5",176365487,176401865,"ADP ribosylation factor like GTPase 10 [Source:HGNC Symbol;Acc:HGNC:22042]",2836.41245702968,0.184637913309731,0.0563295207411287,3.27781793419233,0.00104612846765899,0.0211931563709132,1.95297707556701
"268","ENSG00000139687","RB1","13",48303726,48599436,"RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]",3393.97518284614,0.183942636343141,0.0556723489697313,3.30402147111035,0.000953085324649182,0.0198353150575257,1.99235770699868
